uid,content,operationLog,dateTime,currentUser,type
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:01:44.285Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:03:10.863Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:08:35.924Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:11:08.726Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:11:41.400Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:12:33.221Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:12:53.019Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:14:17.835Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:15:18.006Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:18:35.293Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:20:06.522Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:24:37.058Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:25:55.920Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T12:28:47.959Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T12:28:52.421Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:53:44.896Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:54:47.102Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:57:08.187Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T10:58:42.419Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T14:43:03.324Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T17:58:36.487Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T17:59:02.231Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:01:08.971Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:03:39.459Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:16:18.939Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:23:32.271Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:26:03.781Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:32:47.994Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:38:23.084Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:39:47.853Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:40:31.683Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:45:27.254Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:45:46.072Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T18:57:40.695Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:00:33.244Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:03:31.639Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:31:30.755Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:33:42.257Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:34:18.424Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:39:19.952Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T19:41:23.528Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T21:44:23.269Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T21:46:32.629Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T21:51:25.336Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T21:56:32.620Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-27T22:08:37.159Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T08:01:40.506Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T08:47:58.738Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T12:02:27.855Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T14:51:30.999Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T16:00:54.757Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T16:02:57.765Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T16:04:09.951Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:22:15.023Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:26:58.926Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:28:19.747Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:29:36.464Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:35:03.963Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:37:10.175Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:39:07.787Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:39:24.628Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:40:09.880Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:41:05.499Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Edition of spent successfully","SPENT","2024-05-28T17:42:00.576Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:44:25.790Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:45:57.636Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:46:39.840Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:51:41.535Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:52:36.528Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:58:11.652Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T17:58:46.831Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:00:16.549Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:01:45.297Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:05:34.783Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:06:50.419Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:07:56.965Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:10:27.972Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T20:15:31.761Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Edition of spent successfully","SPENT","2024-05-28T20:23:18.982Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T20:24:43.163Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:30:43.111Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T18:37:15.090Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T21:45:14.441Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-28T21:49:31.733Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T06:28:16.908Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T07:12:36.135Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T08:11:30.321Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T08:27:34.141Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T09:55:10.653Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-29T16:32:29.057Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T09:03:06.010Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T10:58:14.916Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T10:59:18.567Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T10:59:46.306Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T14:21:31.007Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T14:35:29.989Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T14:36:37.360Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:41:00.938Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:41:30.924Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:41:42.539Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:43:03.805Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:44:32.487Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:45:28.157Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:45:52.764Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:46:16.064Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:46:43.391Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:47:02.426Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:47:44.040Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:48:28.447Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:48:48.988Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:54:25.864Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:54:48.863Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:58:58.676Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:59:15.166Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T16:59:41.620Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:02:51.872Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:03:12.408Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:03:29.801Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:03:44.442Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:03:57.658Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:04:12.018Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:04:21.717Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:04:38.207Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:04:53.242Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:05:11.860Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:05:23.912Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:05:46.795Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:05:59.393Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:06:26.682Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:06:51.758Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:07:28.368Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:07:40.493Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:10:09.696Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:11:22.878Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:11:59.634Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:12:33.634Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:13:02.698Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:14:08.174Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:14:26.625Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:16:16.654Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:18:00.888Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:19:36.283Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:19:52.998Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:20:03.143Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:20:17.428Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:20:49.573Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:21:15.986Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:21:29.644Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:21:42.377Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:21:55.675Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:22:14.435Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:23:34.258Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:23:34.391Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:23:54.155Z","juanma@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Register user successfully","CREATE_USER","2024-05-31T17:29:03.370Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Login successfully","LOGIN","2024-05-31T17:29:03.432Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Login successfully","LOGIN","2024-05-31T17:31:28.315Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Login successfully","LOGIN","2024-05-31T17:39:46.537Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Login successfully","LOGIN","2024-05-31T17:40:01.159Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Login successfully","LOGIN","2024-05-31T17:40:09.482Z","kkk@gmail.com","INFO"
"SQaYE0NXHxOah74thx3rQd65Mml2","Logout successfully","LOGOUT","2024-05-31T17:40:16.918Z","kkk@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Logout successfully","LOGOUT","2024-05-31T17:27:50.383Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:40:37.485Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:40:37.493Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:42:19.592Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:50:15.850Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:50:41.748Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:51:51.366Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:59:28.915Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T17:59:56.120Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:00:30.617Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:00:44.522Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:06:42.407Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:09:29.592Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:11:43.401Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:13:22.928Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:14:15.512Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:14:41.905Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:15:58.005Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:16:15.012Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:17:22.987Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T18:17:55.008Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T19:25:27.438Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Edition of vehicle successfully","VEHICLE","2024-05-31T19:26:16.619Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T19:28:34.320Z","juanma@gmail.com","INFO"
"KrmRWiE1pMMDsBoSFWJvZ8y4ouN2","Login successfully","LOGIN","2024-05-31T19:31:40.735Z","juanma@gmail.com","INFO"
